X,Y,Z
-0.5658594440690969,-0.04961106167636327,0.21002885306033092
-0.5659009102043427,-0.04929469576401049,0.21001887034574027
-0.5664246659016814,-0.04290594753686638,0.21000448363462704
-0.5675231154736369,-0.026502107045661714,0.21004522518302482
-0.5682367776865147,-0.00522582913972052,0.21001526297801393
-0.5681720802349913,0.014581204759949971,0.2100128427459852
-0.5672744632792991,0.037535867484358686,0.20999243065201945
-0.5666858353933731,0.0459430364488221,0.20998163875353926
-0.5674144768414696,0.03606108161437143,0.20998306273522055
-0.5684601653198522,0.011326802435096347,0.20998324771400886
-0.5684198938466211,-0.014326741095764784,0.20997235150112645
X,Y,Z
-0.5664997514504791,-0.049451052969762606,0.20997476341018884
-0.5665793045848979,-0.048639673218404726,0.20996708797080388
-0.5672572481762218,-0.04017680163503387,0.20999672806558703
-0.5682780258832534,-0.022285100657114563,0.21002213985224844
-0.5687593169705875,-0.0007717027063684763,0.2099673980951155
-0.5685180992964753,0.01760118058781614,0.2099566762040973
-0.5677354382631159,0.03514808350536977,0.20993978708901803
-0.5668964651127049,0.04690084226268797,0.2099323038385995
-0.5674637347570493,0.039370583465575044,0.20992986349046527
-0.5686676592451234,0.013367260352030745,0.20993479221374384
-0.5686514618645245,-0.014577131683039358,0.209913227572453
X,Y,Z
-0.56663460685034,-0.05046810600272074,0.20993797052078206
-0.5668344760420339,-0.049184537308681775,0.20991364101886406
-0.5688376016215392,-0.03873712999930927,0.21001916555619396
-0.5719347814048171,-0.019041667196232438,0.21007188751759504
-0.574286515465552,0.0006109400633042767,0.21004063371997977
-0.5756512398499639,0.015521164794202012,0.2100460625174287
-0.5765544945089756,0.02976071740354873,0.20997747086718696
-0.5771061247966773,0.04409345781716009,0.21011899416836705
-0.577319715899871,0.05845394943978947,0.21006678915926139
-0.5770991452140161,0.07294783507267738,0.2100916676889181
-0.5766099823144807,0.08736231855502019,0.21003991686582468
-0.5758030894050102,0.1017863433762056,0.21019685175684893
-0.574195813661659,0.11970736234847934,0.21014900373475198
-0.5732724435010238,0.1292232496848375,0.21019788686178903
-0.5762113557849904,0.11702953434235996,0.21016933447033592
-0.5811662547570142,0.08881633837094188,0.21009789394449585
-0.5843423027859453,0.0641343964186129,0.21007832445937935
-0.5862367227705065,0.04854946699838773,0.21006602525960164
-0.5876757435842733,0.033642126815099774,0.21010793045252324
-0.588719098780014,0.018720938983809245,0.2101089802270525
-0.589391609762572,0.0037118890049937002,0.21010058079081567
-0.5896779941675553,-0.011319907327259276,0.21008897131618248
-0.5896032540141799,-0.026379438276198028,0.21012565994146154
-0.5891273548875434,-0.04142282153105613,0.21016524176480914
-0.5882321802859816,-0.05639877634515187,0.21006806507011572
-0.5869663780436862,-0.07143726866035097,0.21002671051456465
-0.5853736573444366,-0.08638377068352608,0.21003638677948122
-0.5833609901760266,-0.10137392371813868,0.21006270869974855
-0.5809575654005139,-0.11624037814121974,0.21007104236392993
X,Y,Z
-0.5741999833711375,-0.14932663534306082,0.21004230540822816
-0.574591831923625,-0.14772790000838343,0.21006743861455973
-0.5773259549913481,-0.136775332696351,0.21004719647411713
-0.5818262184122067,-0.11647317263365661,0.21005503087168031
-0.5857600565488994,-0.09521461891771674,0.21004085617871476
-0.5882526078706596,-0.07894577434270049,0.2100087431395916
-0.5901291900974195,-0.06406482473782751,0.2100127213207365
-0.591592196105496,-0.04917165160190639,0.21000294524645935
-0.5927239093777452,-0.03411105380681558,0.21000451906491413
-0.5934525199414585,-0.019097555046200882,0.20998294778307394
-0.5937953039057656,-0.0039007858483511445,0.2100030835661928
-0.5937682421290342,0.011111175010979869,0.2100288720485707
-0.5933557415873457,0.026079288702535206,0.20998431525939082
-0.5925540221589813,0.04114289032325719,0.2099940962650254
-0.5913671037872814,0.056103025847589576,0.2099949047640847
-0.5898241515655982,0.07110427410539277,0.20997882540569135
-0.5878974833984004,0.08598126124926789,0.20996380277841423
-0.5855827870621758,0.10079772596152987,0.20997583320593372
-0.5829068357646252,0.11560129432894224,0.20996704634616192
-0.5755423996654893,0.1484262655802977,0.20997311538168562
-0.5755253219465227,0.14844269661150508,0.20999940015432042
-0.5756100077495026,0.14810148413675814,0.20999157795535495
-0.5774748935318459,0.14053396488064948,0.20997605745227116
-0.5816388559127051,0.12220789818660877,0.21000378028288802
-0.5858445258067932,0.10033823501407804,0.20993940379388965
-0.5886253964935491,0.08250783311298959,0.20998443377855072
-0.5905576469979474,0.06750811707691085,0.2099560153247898
-0.5920876198546531,0.052611227256669266,0.20997247154177248
-0.5932553436255285,0.037579184650019117,0.2099456562108648
-0.5940299326603812,0.022549633923107555,0.20995249479940736
-0.5944308625079624,0.007450596115508422,0.20998579641831278
-0.5944408183908473,-0.007641591253964658,0.20994881303104213
-0.5940690514779696,-0.02266815366143189,0.20996370948644905
-0.5933341148078198,-0.03771077814051669,0.20998198407417643
-0.5921971891603167,-0.0527119088779613,0.20995879537859924
-0.5906807810904091,-0.06773490097374256,0.20995625626189285
-0.5887835318447088,-0.08271704555421132,0.2099492614310713
-0.5865407471149797,-0.09757794277473579,0.2099414148094939
-0.5838871584273474,-0.11239832058207185,0.20997816465020214
X,Y,Z
-0.5614695389867926,0.24468609562154772,0.21026363159405723
-0.5614681875889554,0.23131315642360925,0.2102511377006689
-0.56149450538357,0.21931696132547077,0.2101260781830278
-0.564852366412104,0.20855437289686618,0.21011461129967346
-0.5714428197667498,0.19463974668896414,0.21026101644992468
-0.578269177832919,0.17877102866218494,0.21016465798354778
-0.5829262232094252,0.16341416276821127,0.2101368914556644
-0.586464992058202,0.14862964146592345,0.21008565397033957
-0.5895910512361325,0.1337212046026759,0.21013086355775695
-0.5923176834762804,0.11874216837237055,0.21011340042994817
-0.5947103500616858,0.10368562303277722,0.21013669578539462
-0.5966937393294053,0.08866127867685962,0.21010773231146287
-0.5982770336487067,0.07360390380041738,0.21008099823452867
-0.599512334086108,0.05834584759383609,0.21005318219423097
-0.6003641909003449,0.0431618235148572,0.2100868896050042
-0.60084268244041,0.027965428010200966,0.2101353153555085
-0.6008966382048517,0.012990261332027707,0.21010171717006282
-0.6005531311692189,-0.002108649063670941,0.21003914639404742
-0.599881102897949,-0.017219727416997954,0.21005344654875088
-0.5988361703801447,-0.0323228853975725,0.21003699921738983
-0.5973765082040394,-0.047481383294385074,0.2100260342060799
-0.5955546272888461,-0.06240997740112333,0.21004712801893172
-0.5933288119378464,-0.07734280172640257,0.20998902566871913
-0.590799006099073,-0.0921340223520688,0.2100529834314977
-0.5878298493047979,-0.10689296237555619,0.21004145589330214
X,Y,Z
-0.5781250224206723,0.14062764511632533,0.21005491083994046
-0.575886421517381,0.1493040437448008,0.2100403314238664
-0.5757052272639459,0.1499641701927275,0.21003113711772278
-0.5756939063073632,0.15005693472080125,0.21004412708469733
-0.5757801072529259,0.14970275431512348,0.21002810501318495
-0.5777748634353387,0.14167727281157608,0.21002492963025227
-0.5819985212972631,0.1228974568405444,0.2099910078868716
-0.5862571116905925,0.10071442056986918,0.21001559939571024
-0.589069320745955,0.08281434781047427,0.20999495955906383
-0.5909554325245764,0.0678542245041672,0.20998624600663643
-0.5924741988645482,0.05293402459177329,0.20998484181547722
-0.5936172476966871,0.037908135662726564,0.20998190152504298
-0.5943644543547587,0.022848590351338655,0.2099527303411144
-0.5947483090808109,0.007751944201480489,0.20997080730033368
-0.5947419540908483,-0.00731553671206847,0.20998143204176672
-0.5943628699549033,-0.022329452735327108,0.20997448607600133
-0.593610180888213,-0.03737796687307394,0.20998976577766565
-0.59245605638711,-0.05240602386007267,0.2099645666380544
-0.5909248259454285,-0.06745556760861134,0.20996926142106384
-0.5890197913044418,-0.08238935415508855,0.20995356813180988
-0.5867165163795078,-0.09727111004221117,0.20997316024319612
-0.5840727919392251,-0.11203050991626,0.20997826473613834
X,Y,Z
-0.5767575311468103,-0.14492742758650243,0.20994492054536334
-0.5772508518950408,-0.1431705991909848,0.210457458547895
-0.5808587991580897,-0.1294682228353498,0.21443250624038895
-0.5858081021596111,-0.1079996193046801,0.22063181918521013
-0.5892564718316676,-0.09012764476644912,0.2257807583241559
-0.5916448931114986,-0.07527859290672365,0.2299467668404221
-0.5936031770401456,-0.06032573713006298,0.23413776441022416
-0.5951284748410136,-0.04539630845754584,0.23828090012381353
-0.5962366404783203,-0.030389471577631003,0.24255553108177227
-0.5969761775938357,-0.015313411043299406,0.24699324158375907
